ID                                NAME                          API URL                                                     OPENSHIFT_VERSION   PRODUCT ID      CLOUD_PROVIDER  REGION ID       STATE        
1ua0ltncgmidtnujggs205d2erqptjlh  team-hawk-3                   https://api.team-hawk-3.qa2t.s1.devshift.org:6443           NONE                osd             aws             us-east-1       uninstalling 
1ua35jp6or0hbv455nm2h3d0hhdkdbj2  abyrne-hcp2                   https://api.abyrne-hcp2.8mmy.s1.devshift.org:6443           4.11.0              osd             aws             us-east-1       uninstalling 
1ubdn3mftgtncf9cqjjn0qbamgm22634  abyrne-hcp3                   https://api.abyrne-hcp3.4v9a.s1.devshift.org:6443           4.10.26             osd             aws             us-east-1       uninstalling 
1udgcu2m67h87mo65vi0psctheu4ussn  osde2e-oli98                  https://api.osde2e-oli98.led8.s1.devshift.org:6443          4.11.0              osd             aws             us-east-1       resuming     
1udrlojt42osjo99k7sbj8atm6heugvg  283d884b-d271-42c7-90e7-4c5b  NONE                                                        NONE                ocp             NONE            NONE            ready        
1ue4i0ni49uior9pvcm0809caf388p8p  lamarachrosa                  NONE                                                        NONE                rosa            aws             us-east-2       error        
1uhs1hhqrdhvf4got92eigmdghfdtmq6  hs-sc-ccb0thlad               https://api.hs-sc-ccb0thlad.bgnu.s1.devshift.org:6443       4.12.0-rc.5         osd             aws             us-west-2       ready        
1uimlvc0svsp949pinultfddp31h7v7l  rosaprivate                   NONE                                                        NONE                rosa            aws             us-east-2       error        
1uocc77b8uaogc7bt0o2phalshmhg8v3  osde2e-of9ac                  https://api.osde2e-of9ac.5pre.s1.devshift.org:6443          4.11.3              osd             aws             us-east-1       resuming     
1uon0k0joc2fs5aq055n7b4i5f31ebra  osde2e-8agdt                  https://api.osde2e-8agdt.l9uh.s1.devshift.org:6443          4.11.3              osd             aws             us-east-1       resuming     
1v4a4hrfq1geu93vnbhuj3tl6ogq1bro  37e5b862-7a5b-435a-b511-7cc8  NONE                                                        NONE                ocp             NONE            NONE            ready        
1v5kbf0vurg3t92v0umeh6q0e1vtbk7e  82512157-db3c-4234-ba83-a720  NONE                                                        NONE                ocp             NONE            NONE            ready        
1v5luue7n2tmlc3f3glka6h62r7egv4h  a381ec0e-2208-4125-90bc-28e2  NONE                                                        NONE                ocp             NONE            NONE            ready        
1v8uk05n7l9sedi4jqa7qenqlis3npl5  10447466-a1ff-4c39-a7d0-30f5  NONE                                                        4.10.20             aro             azure           NONE            ready        
1v9gvhmap63gmpcfqc5tut285tf9jsq9  7b84d146-f362-4018-8fb0-77e8  NONE                                                        4.10.20             aro             azure           NONE            ready        
1va00fjrtvs824kt589qko8sn93qkmaq  bf4ad0e4-b300-42ab-8f38-4cba  NONE                                                        4.10.20             aro             azure           NONE            ready        
1vamkvloj1lingl1p9dpp4othtcr65qm  8db7e74f-7f5c-494e-9217-0efb  NONE                                                        4.10.25             aro             azure           NONE            ready        
1vbfboltvgh997vr3lljsdn5jm0928q5  ff87d346-45d6-49d8-b4e9-9c18  NONE                                                        4.10.20             aro             azure           NONE            ready        
1vec4a9phs554tv65g0pcflrsqc03b4l  90b72ae1-243e-4cf0-8e71-01c7  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vedm9mqfegs19j3ff71rndg49j5ksov  9c532903-862d-4ffa-aa6e-2c7c  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vfim7gr74oakof0hdtg6ap77cdgj0oa  hs-mc-cd8ni7ios               https://api.hs-mc-cd8ni7ios.u1fc.s1.devshift.org:6443       4.12.0-rc.2         osd             aws             us-west-2       ready        
1vg2ao7scai70t4othmpda5vefe7ihe9  paas-dev                      https://api.paas-dev.wm6o.s1.devshift.org:6443              4.11.21             osd             aws             us-east-1       ready        
1vg2fvsg9nle1uoock2een8msgpg2l12  f14b7b63-82a9-4b13-999e-d8fd  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vidmf7o7mjldqbndgubktqjm7s6q9nl  db20a288-9dba-4c90-95ca-2f5c  NONE                                                        4.11.9              ocp             baremetal       NONE            ready        
1vidmpqtr1prnq1jeaetpv84uos7obh9  66dcb634-2d8d-42b2-a4b0-2c2f  NONE                                                        4.11.9              ocp             baremetal       NONE            ready        
1viljnhvvfvn66ctc9jq60rbdjep5dvn  cb29de73-256c-4513-9095-069c  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vipq3l09jkqnosi2cbpmk36tijkaed3  b62f4b39-0dca-4b96-9616-caa2  NONE                                                        NONE                ocp             NONE            NONE            ready        
1viq6vgnaptihcme57cs83ian3ajpiai  a02ef36d-0696-4b97-8d8a-0fbf  NONE                                                        NONE                ocp             NONE            NONE            ready        
1viuha3ljpqihoe0p74cg6ma2d7q3jsu  8BDAFFE4-62AC-4041-8483-9E18  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vk2t251na3ie2gm8g8cj86qlk66r3jk  a889ae10-c8da-48d4-878a-9d47  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vl0hbndhrapm91j38hp198ekqklugso  8ee99333-c0b9-4f0a-b781-9487  NONE                                                        4.11.9              ocp             baremetal       NONE            ready        
1vnacgm0vc8b9venkli8s74gn3rk0lpu  8A3853B9-1F00-44DC-8EA8-1CF0  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vnauftr2dnji1jehhic4drmgdhm9j3g  54bc8946-7a53-4fc1-aefd-28c9  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vnavl1a7ia31ltdd91aseea8p11ml9n  ead123d8-b1ba-4ca4-b55a-25f3  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vnavoh9mic187q6d0cjuadam2u98589  47725c6f-e144-41dd-ae10-5502  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vnb1ujjs97s76rlaf8l2hrjftfqavd5  74fc6c8c-cf67-40b0-9fda-d2b9  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vng16b03phhpokb2kuon2hqpdb7ibic  a86f6e83-4f5a-44c1-9f88-07aa  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vnh8m154oo1huth8o436d6lpbbktd4c  4cf72aeb-44c1-4894-909b-220c  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vo095atg64l2cosg6hq4iiaif3fo1ua  sda-it-n7rk                   https://api.sda-it-n7rk.n1j1.s1.devshift.org:6443           4.11.9              osd             aws             us-east-1       ready        
1vp6n5nd48jh6d6spse6il0qgudhsp9d  cb8607c4-54a0-43e6-a806-4b74  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vpc0og9dhjav1vms0glh879phn70th6  orsatests                     NONE                                                        NONE                rosa            aws             us-east-2       error        
1vr55urqnms4saaddu0a2dmvlmu71e49  rosaprox711                   https://api.rosaprox711.c6ya.s1.devshift.org:6443           4.11.9              rosa            aws             us-east-2       ready        
1vr5t9hoip49vft6jm9mbff1rn8boudu  c6d6f09c-3227-4f0e-9d19-0f19  NONE                                                        4.12.0-ec.5         ocp             NONE            NONE            ready        
1vr5tbvo17j9q9ed54j0ulhhqtd276rk  49e9be58-1f9a-450e-ad02-87b4  NONE                                                        4.12.0-ec.5         ocp             NONE            NONE            ready        
1vr5tq9o9lr709g3ssqqp22i45hgoedo  15b0d552-c15c-4be0-9f63-239e  NONE                                                        4.12.0-ec.5         ocp             NONE            NONE            ready        
1vr5u7ndnlv56vf16d579knsk8m4gi7a  5135cc60-7a69-47be-ba3d-ef96  NONE                                                        4.12.0-ec.5         ocp             NONE            NONE            ready        
1vr66b87od8cv5pi3cmthr91599rhsk0  f6e133ac-a360-4189-927d-9ceb  NONE                                                        4.12.0-ec.5         ocp             vsphere         NONE            ready        
1vr7qnacomt7a85op8bqr9f0au0p7m49  rosahttpproxy                 https://api.rosahttpproxy.x85w.s1.devshift.org:6443         4.11.9              rosa            aws             us-east-2       ready        
1vrhsl2ia8bqm68d9sm3hadbbi3lvvui  lamara1107                    https://api.lamara1107.miut.s1.devshift.org:6443            4.9.0               rosa            aws             us-east-1       ready        
1vrq89d52audtb6jkbcjpkdr4o8ue1ha  574313ca-185e-4f15-8062-d1aa  NONE                                                        4.10.20             aro             azure           NONE            ready        
1vrr88cja99isg7en1h10f8kvsa1obpr  cd6ba181-4bf9-4345-8814-d854  NONE                                                        4.10.37             aro             azure           NONE            ready        
1vs0k9ftagar1981khmd7736c374ea1e  00093f0d-14c9-48b2-82be-15d3  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs0neu5dgugqdsdblih06nj7teae0d5  92f92b8a-8b6d-475f-aa5b-1110  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs257nfa3his6iq9lj5c0b61r7bin29  f7f5571e-7c82-469c-9b7b-e0a2  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs3csp9dmc299doe78q2o101f7rts3p  aabaa27a-75ea-4800-aad6-96c7  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs6oqmj08jfgsq3uum99cqcef1hhhpf  2b3fc297-3f56-48d0-b7eb-ea20  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs6p8gsfsvspo8hnjhrekmtabk5shuq  41ea7d92-584a-4391-8bea-ac0b  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vs9dpjs8g13j0a18c9nu7r4fk58d3iv  ad883fe8-b251-4868-995a-2558  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsabcpqvkp882sqv1gp9re8qs8gf740  c841dc70-fbd6-47ff-a3fb-b02b  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vscadi8kd9h05dcs6u0tl2kh3imr25q  8c525116-c942-4510-a083-fe0a  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsjit14isiu22um0j164jboqmrq15jh  c85c3c04-b98e-4e3a-a0b4-63e5  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsjn0e6p8d6mo4a5r2v3s1rs79tlgvo  ef43ddbc-128e-4fb0-8a6f-8d75  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsjn16ujb9jkr06h537uk56rfgruilm  6247c195-6bf3-491a-9756-b37a  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsk2fljlt9un5e3e80l43kd4ca9v8kd  49ebbbca-8c20-4554-8e98-0d8f  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsk4m6664jgfardja5690hnrkdi0d0o  d37abe0f-14dc-4013-acb3-4381  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vsk5280296u6f7a0kml4q2r1h0in216  92f92b8a-8b6d-475f-aa5b-1110  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vtcm5kft6bo8ba53gq01ooefu89cnnu  dtaylor-rosa-a                NONE                                                        NONE                rosa            aws             us-east-1       waiting      
1vtco5jbdnm10gpnqh9p7vc5lb2g32l0  dtaylor-rosa-b                NONE                                                        NONE                rosa            aws             us-east-1       waiting      
1vtcs3gk5u4gvved8v0fkkabacb6m3bg  dtaylor-rosa-c                NONE                                                        NONE                rosa            aws             us-east-1       waiting      
1vtd0gbtb24c1q4thcm86nhp17lffflo  dtaylor-rosa-e                NONE                                                        NONE                rosa            aws             us-east-1       waiting      
1vtvomf12t7hov3hds63t47am2pr5urd  f5cc6847-b1a8-47de-b2c9-8648  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vtvum18746mifgbl69ab7u0dle7erq4  76ec2165-8e71-4c5b-86bd-888f  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vu0o37h809nnadbc4jq21vhjqfcgqis  bac1ca03-ad16-492d-b9db-e5a4  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vu1kf0jv7thg38vbi7cp54kob3qqtjp  cf4184c3-9404-4b45-bda4-7fe1  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vvu752ko1maemj05msbi5ije2mm8vs2  d2903c5f-ccf9-4e55-b7bc-6b09  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vvudamo1jicaradsjtid63mejd3lipn  658122f2-40b0-422e-bfdd-0d23  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vvue83tq9n7fh93g1jlhl9d228m94n2  b820aa3d-25fb-4f5e-ba71-8933  NONE                                                        NONE                ocp             NONE            NONE            ready        
1vvvttjsdd18c3d3cc5f1lj4tjj2otv5  0212c61f-b9d8-43fe-a6e0-771d  NONE                                                        NONE                ocp             NONE            NONE            ready        
200jpontscr66ikr74e9mui9i301o9kk  af5f5b1e-b6bc-4be3-b5b3-47db  NONE                                                        NONE                ocp             NONE            NONE            ready        
200ke516trd9vb4go11fg5babsn5o4kt  9e85a56d-5e9f-4f18-95ce-c825  NONE                                                        NONE                ocp             NONE            NONE            ready        
200lcoqbkmbkncg6rbobhn9musp7d5ek  0a5c6890-ce13-4698-af81-eebf  NONE                                                        NONE                ocp             NONE            NONE            ready        
200n8malqdl9alecam47ghmif680hvee  b5b7d03d-da96-4336-b453-53dd  NONE                                                        NONE                ocp             NONE            NONE            ready        
2014ttnevcm6c6d4thac7mjuoe53ibd5  d5716ef9-479a-49ee-a486-8764  NONE                                                        NONE                ocp             NONE            NONE            ready        
201be4ul2pcn83s9crdvjpdfnge14hlh  72ab165b-005d-4182-bc92-4f59  NONE                                                        NONE                ocp             NONE            NONE            ready        
201d6rufopid125r8o9cqb0hl6odubt8  1dc1d865-f27d-40df-b161-5d02  NONE                                                        NONE                ocp             NONE            NONE            ready        
201d8ct4pk3m2ujtin13rt4p7rqrhtlu  dc1d0a52-9e5a-42ce-8dd8-55a7  NONE                                                        NONE                ocp             NONE            NONE            ready        
201m1ga47em3e20oco7t938qov1ctv21  8030933c-3f1d-4209-bbae-1717  NONE                                                        NONE                ocp             NONE            NONE            ready        
204ftsrt43ecjad0dqa8sd7s4nhivs0q  rhoc-rosa-stage               https://api.rhoc-rosa-stage.etcj.s1.devshift.org:6443       4.11.21             rosa            aws             us-east-1       ready        
20555186crdded95q9tmo5gkcin1ubp3  8c3360e3-098f-4c13-ab6d-7b74  NONE                                                        NONE                ocp             NONE            NONE            ready        
20570ffm4qmqjv1sr68iv0pco3t3tiju  05a0de13-2fe7-43f0-a1b5-f971  NONE                                                        NONE                ocp             NONE            NONE            ready        
205nub2luqult8li758v8rjlajp6hirm  dd0a8387-df74-46d0-94b5-b000  NONE                                                        NONE                ocp             NONE            NONE            ready        
205nubc11bkaec5n0rkgeq3ntjge58nv  936c3ffb-8c0b-41cb-870b-52a0  NONE                                                        NONE                ocp             NONE            NONE            ready        
205vhfua264ohdoknv999mr1und2nbog  0e4eb7b4-82a6-4052-83fa-073f  NONE                                                        NONE                ocp             NONE            NONE            ready        
20600i76r4843uon84eol7cuaaj5lbl0  8fa902e3-1006-4be6-816a-d7db  NONE                                                        NONE                ocp             NONE            NONE            ready        
206ggd58ol6tptkk771me0o1bbkequ1o  1a04eda5-cf73-43e7-88d7-6c7a  NONE                                                        4.10.20             aro             azure           NONE            ready        
2070gn89c778dcuqrnca407bppd3osk3  jayaproxyrosa                 https://api.jayaproxyrosa.ngcc.s1.devshift.org:6443         4.11.13             rosa            aws             us-east-2       ready        
2074691t9psp947oer1635obtl002ct2  rhose-dp-stage                https://api.rhose-dp-stage.rx8t.s1.devshift.org:6443        4.11.12             osd             aws             us-east-1       ready        
20775gf19mljfp04n6ju9pshgfccn60n  844b55b6-199f-4d2c-b0e1-d8f9  NONE                                                        NONE                ocp             NONE            NONE            ready        
2095mdi8dkvkd45s2o5kmf8o15ro4d7t  d6bd5588-bf61-4d1f-8353-d723  NONE                                                        NONE                ocp             NONE            NONE            ready        
209jmk90v1h8igpp1vt5285qgfpcr284  qeaisrhods-lgcr               https://api.qeaisrhods-lgcr.4cec.s1.devshift.org:6443       4.10.41             osd             aws             us-west-1       ready        
209pmubo8l1bhkjpp5r6jii63qf1vi21  8df20cc9-8861-49f0-9bde-5355  NONE                                                        NONE                ocp             NONE            NONE            ready        
209si168sptag72ojq0j6rlf1vgebo1p  67b3cfa0-ec8f-48de-88dc-4375  NONE                                                        NONE                ocp             NONE            NONE            ready        
209tj0krsun46qvf4l2s0rkc24pp0cco  976e7d52-8830-49ba-b80f-ec48  NONE                                                        NONE                ocp             NONE            NONE            ready        
20a3b7i2vdbqil5341k1qeibum965mlb  1e79e62d-cbd1-45b9-9c66-186b  NONE                                                        NONE                ocp             NONE            NONE            ready        
20a4bm8q4ur9o2t6a60dmshi5534je7k  d268feed-b24f-41c4-b9f6-3392  NONE                                                        NONE                ocp             NONE            NONE            ready        
20a91vcv0jmgdsredscu4budt2p2cv4f  da47574d-e8bf-49aa-bb64-e519  NONE                                                        NONE                ocp             NONE            NONE            ready        
20ae19l6hmmq7okmr3n57lss3312f5h7  0b7a1169-e71e-49b0-b02e-3729  NONE                                                        NONE                ocp             NONE            NONE            ready        
20ag13hdjg33grpd9itrdll1nvbecivl  3e760f8e-995e-403d-86ee-4768  NONE                                                        NONE                ocp             NONE            NONE            ready        
20agk5dveg4g5j32njnn3bhf3n6o5ute  8f63cc4b-0103-4570-a24a-cae5  NONE                                                        NONE                ocp             NONE            NONE            ready        
20agrllnofi8mpt7q5o1tplsjvbea0hg  1c7298c3-222e-4898-9c3c-5904  NONE                                                        NONE                ocp             NONE            NONE            ready        
20b1sstjv1o6sitg90t4h9kcikgfh7p8  16043ff1-8476-4c15-9fcb-8f46  NONE                                                        NONE                ocp             NONE            NONE            ready        
20b6fka3scrf5o846lt2ch2k5o1knn84  sda-it-cbzx                   NONE                                                        NONE                osd             aws             us-east-1       error        
20b6mgfois00sccjm14465cf0pqgp28s  hs-sc-mdqo7k4rg               https://api.hs-sc-mdqo7k4rg.p76a.s1.devshift.org:6443       4.12.0-rc.6         osd             aws             us-east-2       ready        
20b6mk5e108lvudhcno1s4ipqv6f8qt6  hs-mc-mdqo7k4u0               https://api.hs-mc-mdqo7k4u0.82tz.s1.devshift.org:6443       4.12.0-rc.2         osd             aws             us-east-2       ready        
20bcg1vj5mou3fq7o5ja3if1eqvleeih  sda-it-9pfr                   NONE                                                        NONE                osd             aws             us-east-1       error        
20bu67ve7f6fc8e7k5lmmevfi0a7tnq8  bmilleracm                    https://api.bmilleracm.v6ie.s1.devshift.org:6443            4.11.16             osd             aws             us-east-1       uninstalling 
20d7ucpsne07pegsdvverommf45fuh94  408097d4-f0b1-4c0c-ac0e-3dd5  NONE                                                        NONE                ocp             NONE            NONE            ready        
20dai79s9haajqnmsbrp9g69j1o87gcp  6e7a0da2-fe3d-4fd1-9ab5-9166  NONE                                                        NONE                ocp             NONE            NONE            ready        
20dap1mn0j6v1o29hf9d2jfclgkoaeq4  469b0f94-cd4d-46f5-bb27-0690  NONE                                                        NONE                ocp             NONE            NONE            ready        
20dh5bckep37j9atiskhppfop594o038  7338803c-aa29-465d-a5e6-2d36  NONE                                                        NONE                ocp             NONE            NONE            ready        
20dm61pn4ilto3utfan433cdvjpi92bp  test1                         https://api.test1.zabx.s1.devshift.org:6443                 4.11.16             rosa            aws             us-east-2       ready        
20eh1bbfs91fbm0te86b9fqeka8hag71  cb6d0927-49f2-43db-988e-e138  NONE                                                        NONE                ocp             NONE            NONE            ready        
20ekuqm59i2skq12ukorae8tlfmkl4fl  dt-rosa-4                     NONE                                                        NONE                rosa            aws             us-east-1       error        
20ekvakk9rg2l6ik62541988l3hrfi5m  dt-rosa-5                     NONE                                                        NONE                rosa            aws             us-east-1       error        
20el1l42pslmds107c1id25ea4eacfno  dt-rosa-6                     NONE                                                        NONE                rosa            aws             us-east-1       error        
20eu9e8g64b1m1r76ges9f7pdbk0estg  ci-rosa-s-e781                https://api.ci-rosa-s-e781.fz9u.s1.devshift.org:6443        4.12.0-0.nightly-2  rosa            aws             us-east-1       ready        
20eu9f4mt1qdj1r0ah4r9one4uk43ndv  ci-rosa-s-2791                https://api.ci-rosa-s-2791.lpa6.s1.devshift.org:6443        4.12.0-0.nightly-2  rosa            aws             us-east-1       ready        
20j5foua2hcojjmc5goufj8r50j34bif  d8391ac7-b2c9-4893-a0a6-f54e  NONE                                                        NONE                ocp             NONE            NONE            ready        
20j5piqmpqrutap4kpjcp8rt5oo62e16  1e701e18-ab7c-499d-a1e4-ed69  NONE                                                        NONE                ocp             NONE            NONE            ready        
20j7guilsr1oqumussj1c47851a1v2h0  5199eef1-7cfb-4d65-9267-db6a  NONE                                                        NONE                ocp             NONE            NONE            ready        
20j7hocohptt0s6m0q6iof9l8lqavcpc  hs-mc-o25vgfff0               https://api.hs-mc-o25vgfff0.k02p.s1.devshift.org:6443       4.12.0-rc.2         osd             aws             us-west-2       ready        
20ja1dip6pftlsu2f56ti39aq2h3gqjd  aadaa326-c741-47a9-aa86-b3b4  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jccqj9r0bujcl5mlpsk2ao22vjc334  56382D94-9DE5-4C7A-BB04-54BB  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jd8i62t80t18dscbist0ula02766ir  59a3fa1d-a303-42fa-9090-991d  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jehp07sosrv1i8v7j7j4330r00u8qa  cde5a911-90c1-4021-aaf2-cc3d  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jl3fn2noc3tqe7q0lgu7i4hjv4f659  22a2612e-8ec1-4e89-8d3a-b760  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jm8m2qpbd2lnpaps7c8sadrifev3g4  03b269f5-2739-4f15-83f7-ce6e  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jn2qtgni4di2814s5fa66juidce6rb  cc94f089-55ba-4288-bd41-af44  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jnu0bjl2vkipsl8iiudjh7pe1cd4r5  a05f00dd-965b-4fa8-8d82-4a90  NONE                                                        NONE                ocp             NONE            NONE            ready        
20johrukjjh4t4pq4ojuaejuml1lie6k  a15695fd-d1f8-47e5-86a6-e290  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jp5ij975hmktda22k0j6b782j2b6dr  346c9ec3-117c-483c-8685-a261  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jpbi6ibvgpkqud6jfvblbfm08fb2i6  6811b2e8-d5f5-4796-bd73-71a5  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jpdm7gmheeidgdag6vm59f8uu7aklj  f0c1c219-3451-4bc7-976f-8a6f  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jpg02p94agt3g8toibip3e4rtt31ks  6957ef69-38a8-4f1a-b7cd-5cb1  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jph7i5c9urd23iud8io2m8jnurof33  e61c7a25-c2ae-41af-b970-f047  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jpouh3dq96iksg1f8vdn4dmvou5ql9  60290f45-2043-43e4-86f9-aec4  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jps6f64lu6tua8u5g6ot1qi97ursqa  e6a39ab4-8456-4583-a311-8b32  NONE                                                        NONE                ocp             NONE            NONE            ready        
20jq8nbtoie41spp9npiifo9513tjacp  8e2abd0b-0f7b-48b4-9862-3276  NONE                                                        NONE                ocp             NONE            NONE            ready        
20l8ae988lcen4rgug8pnbd0dl9ka3at  44764dcd-2c5a-4408-bd14-46e6  NONE                                                        NONE                ocp             NONE            NONE            ready        
20l9ub9ov67c7iq0ljikfptatr8vtk4n  d1fb8a0f-816a-4014-a4dd-6682  NONE                                                        NONE                ocp             NONE            NONE            ready        
20lecbl05m3pssgtgivtmr3ucof35knk  623c0996-b9d6-489b-8c45-5001  NONE                                                        NONE                ocp             NONE            NONE            ready        
20lek3j71k5f6eflprm4k7jkt576b7lb  2425c37a-5001-49eb-9751-50de  NONE                                                        NONE                ocp             NONE            NONE            ready        
20lrqcd86c658ak3itvuor2rk6c3lk9l  a6c52d86-4fc3-4934-8cad-5c32  NONE                                                        NONE                ocp             NONE            NONE            ready        
20lt2ph48nb461g2i1jivddg17svnbb0  39deebdf-dd9e-4dba-87e7-c399  NONE                                                        NONE                ocp             NONE            NONE            ready        
20n2u78ahpk08a0es5quitv3kkm85j4d  hs-sc-op846kde0               https://api.hs-sc-op846kde0.5ngy.s1.devshift.org:6443       4.12.0-rc.6         osd             aws             us-east-1       ready        
20n30aqr0s1ma9edjlrh5dbkcdkuq6em  hs-mc-op846kea0               https://api.hs-mc-op846kea0.bn91.s1.devshift.org:6443       4.12.0-rc.8         osd             aws             us-east-1       ready        
20n53nc14fsl87iino8urc174pfog8do  e5ae5f41-0a49-491f-94b4-69cb  NONE                                                        NONE                ocp             NONE            NONE            ready        
20n55n1btmmohkm44mjtkdsg8olhnnb9  875b9ed6-7346-4797-ba49-b361  NONE                                                        NONE                ocp             NONE            NONE            ready        
20n917hptmofr20hgvgj0s2epe7g0rv3  dt-rosa-c                     https://api.dt-rosa-c.eicd.s1.devshift.org:6443             4.11.18             rosa            aws             us-east-1       ready        
20njld1mkhjf0moit0bh39t1l9ajvtlt  988dab42-3f87-4d60-9867-075f  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nke053i63t6304ic9m6pjgjv6d5rtp  939d66f4-fa59-4146-9a54-a745  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nnqlp76v2oh432dh24c2o7kbpb1a99  dbd65647-b60d-4528-a4b4-b7a8  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nnqof9nkk2vlgit21la8g22lvddmro  82bcd740-3472-4c65-8d3a-9168  NONE                                                        NONE                ocp             NONE            NONE            ready        
20noek682qjri17crphe6m9oe62t6ve4  db8f3054-dd80-466e-a197-2bf9  NONE                                                        NONE                ocp             NONE            NONE            ready        
20noeo0tveog1m08m25t1kh4an9hpb39  0ce446dd-06c4-4268-800f-73be  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nof3g3fpvr9t94c0h3juaoj77kbnh9  e9a3ca81-d9b5-4134-878d-60cb  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nofrhrvcmodr60ucr16rctcpiftq69  d14fc6d6-eeb9-49dc-9eef-a026  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nofrou5otk7qcmmcchiinvgbetmruu  cb66bf3a-0aec-453f-ab84-0f36  NONE                                                        NONE                ocp             NONE            NONE            ready        
20noh4on9lg26j4vpt8hd573coaovn1q  f0f9d1f1-e195-4d2b-a845-2ce8  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nqsoslvuevbbiuolbgolmlisn241gf  957ca3a2-6dec-4ff4-94f6-9b1a  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nqvbt5etgnl9nqe7c6u88cmgcq21sd  fcd70709-2365-4f69-b39f-effc  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nr7fhjkkddbul630ai0j884jpv9bhq  a26d8413-0b84-44cf-b068-7f46  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nr9tcp70dut4vqvgkaju9pk2sugqkp  47bf1a3d-e65b-4e46-ba6a-06af  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nrc51epp5pee3m6ftp904isl36h2a1  315c9055-59cc-4bc8-a2f9-1352  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nrctkij5qtgnhb0jhtngnvdc5f3slk  f22a05ca-7fbb-4047-9363-14a2  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nre9mgmvrngt4hbqe1vs5kt7hcldji  c31c059f-27dc-4a35-b837-a65a  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nrf7o1d8sbmsj0v7dashn8iphidrcu  cd26a078-9630-4c31-85ef-fa59  NONE                                                        NONE                ocp             NONE            NONE            ready        
20nselp3r9bbt89hqobtk8sf74945epq  f2b99a85-ca05-4f6e-a64d-293b  NONE                                                        NONE                ocp             NONE            NONE            ready        
20ntarsrsjl1ft0j1h9upnp0rvs5pts6  a442fef2-603b-4b6a-8e7a-592f  NONE                                                        NONE                ocp             NONE            NONE            ready        
